Unnamed: 0,head,label,score,tail
5578,4878,,0.6301683120911299,2483
5579,1031,,0.7277156852066885,3289
5580,3456,,0.7086242210320995,1783
5581,259,,0.9150328810770251,4741
5582,35,,0.5343130964758019,3819
5583,34,,0.7084395626041011,4435
5584,15,,0.02457523613648005,3358
5585,3751,,0.872509637885037,3846
5586,4904,,0.8447728449672525,3348
5587,5350,,0.06669866539435809,1274
5588,617,,0.6571654101702933,4192
5589,4288,,0.5888632076025481,174
5590,903,,0.9550701852505623,2966
5591,14,,0.010918545763350607,4741
5592,1756,,0.9927773479440132,45
5593,27,,0.9005911651027566,2617
5594,2749,,0.9422045733642923,4859
5595,34,,0.28348549882797247,4173
5596,439,,0.36087982133164453,45
5597,2351,,0.6788518412966049,2019
5598,2342,,0.10575201509058163,4388
5599,2674,,0.16146510996117724,1797
5600,13,,0.47266862320635783,4383
5601,29,,0.9376421371409391,3546
5602,4985,,0.2439231654338898,560
5603,5016,,0.8409227252618817,639
5604,3860,,0.694205622544343,2992
5605,1,,0.8900021258060213,3490
5606,22,,0.7471309071586912,3629
5607,3868,,0.03458149181470782,2045
5608,4509,,0.8289130385063063,1113
5609,35,,0.7531388010203102,3869
5610,453,,0.08829163658794237,1524
5611,5,,0.17203991069535274,3056
5612,2110,,0.6299725796137566,695
5613,14,,0.331040061610697,2402
5614,18,,0.052127544090064704,3956
5615,36,,0.6984476856907524,1589
5616,5434,,0.8754806069073929,3662
5617,507,,0.094136163512756,3423
5618,31,,0.07736480051840766,3992
5619,5,,0.7275065944301352,234
5620,4874,,0.27409242597278405,4442
5621,4,,0.14775755959267922,3627
5622,5219,,0.9634358959265388,317
5623,3056,,0.5632694132666446,2612
5624,5,,0.6361748250174272,2321
5625,2873,,0.22879514729335493,1461
5626,11,,0.14201343266518618,684
5627,28,,0.287617989825552,2461
5628,36,,0.7207318565461949,1418
5629,10,,0.3264875467751108,4377
5630,6,,0.995941714890766,2532
5631,23,,0.46737577395223684,2543
5632,7,,0.535294605958326,3924
5633,29,,0.9480800450081596,1648
5634,603,,0.8770633574146989,2512
5635,3581,,0.5668040234634685,293
5636,4897,,0.20429457347767166,1071
5637,5286,,0.4488677651960319,4200
5638,1258,,0.9315451500783484,3703
5639,3568,,0.8832194752821738,876
5640,2045,,0.888080829565297,1729
5641,10,,0.4409752878271994,3434
5642,0,,0.15603581845103165,2834
5643,2473,,0.5484373210178545,5045
5644,30,,0.16079149841705653,2100
5645,36,,0.49960387243705306,3300
5646,14,,0.3272515824453808,2341
5647,4661,,0.245153133022329,2024
5648,318,,0.0004815943483470475,4859
5649,668,,0.3622554691740625,3522
5650,4416,,0.8201095579739416,3986
5651,2642,,0.5487062525189734,5271
5652,4621,,0.793170830641964,1637
5653,11,,0.5944418680449367,4459
5654,4288,,0.9619337395853538,2014
5655,195,,0.8487315445288997,3961
5656,321,,0.6750166664831337,4437
5657,33,,0.752853515096061,3411
5658,4442,,0.33903906465318334,4874
5659,12,,0.7845469036642306,4108
5660,10,,0.34895689648993455,1545
5661,45,,0.8574490504647242,5045
5662,1737,,0.5000052102979715,174
5663,6,,0.9245192398079197,3259
5664,1436,,0.11408615261676014,593
5665,4,,0.5058597951847976,3797
5666,7,,0.10103557906164184,1983
5667,32,,0.23182274812750614,419
5668,2875,,0.25821237036152633,2014
5669,151,,0.4792620665572167,1825
5670,1506,,0.6173329682026399,1088
5671,17,,0.457437091480566,4263
5672,0,,0.10395416561710902,3821
5673,19,,0.7315797853925059,4752
5674,3,,0.3783232427535175,1514
5675,102,,0.4995591499650296,2567
5676,2,,0.8000362765381022,2896
5677,18,,0.943587030093382,3369
5678,14,,0.4399103174365574,2459
5679,12,,0.49099669469017837,2913
5680,5271,,0.6568136103189289,2642
5681,36,,0.9137356441670791,2562
5682,17,,0.4004552927306605,1525
5683,2568,,0.6587141299699101,439
5684,8,,0.747291424083833,3919
5685,28,,0.8326663455054608,4168
5686,3742,,0.1911888481514762,664
5687,4403,,0.3846531163605471,4299
5688,10,,0.7331271817033466,5180
5689,16,,0.0939224687550303,1671
5690,4356,,0.1091804098335718,1515
5691,15,,0.13556890728257387,1794
5692,24,,0.7222072693331129,4583
5693,4687,,0.8064778586801485,1844
5694,1,,0.9728847759801136,3855
5695,2479,,0.9337431508177447,439
5696,2,,0.32236216186168565,4223
5697,8,,0.6222815994095071,2064
5698,34,,0.6307020344540115,1638
5699,3494,,0.25832974969602107,3417
5700,4874,,0.7804120692921589,4292
5701,3222,,0.6545152318397445,2386
5702,4577,,0.43897099770000336,249
5703,2039,,0.6169892538481708,5350
5704,2804,,0.4923851650498563,1442
5705,2672,,0.16522783644118066,4796
5706,2950,,0.6725611369488508,3781
5707,1637,,0.5932751658807012,4982
5708,3522,,0.9597079222752373,1597
5709,620,,0.2830966884479116,4826
5710,23,,0.9802424369704236,4544
5711,36,,0.9471768237654123,3485
5712,9,,0.16029363804934016,1117
5713,12,,0.8883901766929253,1793
5714,32,,0.5148366300983813,471
5715,2761,,0.37352689276013595,1851
5716,31,,0.852782953559539,3709
5717,1756,,0.87564433130039,4950
5718,12,,0.22735031887431534,2365
5719,67,,0.045411801576169086,4892
5720,1113,,0.6898209599103186,2287
5721,876,,0.7012971300389487,5157
5722,8,,0.7114289770322795,3273
5723,9,,0.8281003269169135,4174
5724,23,,0.7918023369027009,1366
5725,3206,,0.3430455999586851,1625
5726,1905,,0.3589542368787214,4265
5727,29,,0.5779883901942074,408
5728,3,,0.83648574726966,1993
5729,34,,0.7500143379532429,5172
5730,912,,0.36544539703570267,3277
5731,668,,0.05832688635383909,1372
5732,5165,,0.6267554648226674,1274
5733,3841,,0.5777377849167716,1867
5734,4138,,0.29052683077201,2179
5735,149,,0.3336525678256763,3222
5736,5005,,0.8903787399986429,1825
5737,0,,0.07248568592778526,1257
5738,31,,0.5924250481751656,991
5739,21,,0.7315591942397823,62
5740,3510,,0.7436812792605235,2725
5741,1340,,0.5043916153823061,175
5742,1825,,0.8856071955815473,481
5743,4983,,0.23234545844045396,3106
5744,27,,0.5746557822048037,2920
5745,1424,,0.4433043986946701,5434
5746,28,,0.26908155734287664,4412
5747,2523,,0.7327781541531355,4757
5748,18,,0.8479629796959253,1048
5749,5317,,0.7883840771410854,195
5750,316,,0.8133649239152008,28
5751,24,,0.036343446576247995,3802
5752,1081,,0.5112491937798535,4655
5753,115,,0.2761564139055974,4724
5754,5286,,0.4422216518959753,3522
5755,5181,,0.5911040932693324,103
5756,3203,,0.8161705776561882,703
5757,251,,0.060013090367666555,3860
5758,11,,0.9520914550626995,4058
5759,1825,,0.03795191859421232,2734
5760,29,,0.3725085493742225,3250
5761,4859,,0.23555220843885916,3977
5762,4265,,0.8274188095063517,3740
5763,3456,,0.8067927255369536,1555
5764,3303,,0.44016947565725295,4288
5765,9,,0.5308324972375841,121
5766,1,,0.8308805237964743,4079
5767,2342,,0.9954100767197988,3798
5768,1329,,0.17747868103512188,2299
5769,11,,0.7339682786943289,3780
5770,556,,0.03422261480412825,3751
5771,5,,0.6151211108011667,3705
5772,27,,0.2693279891784004,2004
5773,3414,,0.5981898486171823,1760
5774,16,,0.3192196324680193,5370
5775,6,,0.7797166080564764,1853
5776,1425,,0.5693537841682762,2232
5777,2513,,0.5267424250207353,4154
5778,3056,,0.04278577563722774,1568
5779,2924,,0.2786737258502311,617
5780,2512,,0.22492806621508155,4838
5781,33,,0.17555145554113305,3429
5782,2193,,0.8888403407282411,3797
5783,654,,0.3043665613049338,5316
5784,31,,0.089360098353366,4372
5785,445,,0.894087022603073,3169
5786,25,,0.4189227875740402,4194
5787,1559,,0.6228731633141975,3446
5788,29,,0.10769298651405212,1954
5789,33,,0.6893685122347546,2646
5790,3359,,0.9195402218761988,61
5791,34,,0.4675806576442547,3562
5792,33,,0.9835371773126717,3940
5793,727,,0.6523944579307722,1657
5794,4218,,0.7688348799947627,571
5795,2602,,0.2610698122257181,2981
5796,1637,,0.5528993373748344,4657
5797,4206,,0.9233921672230421,5350
5798,4449,,0.7287359124543954,2717
5799,24,,0.7607485716432898,4445
5800,27,,0.49098572235144355,2376
5801,23,,0.8097860716524706,802
5802,5045,,0.22716714954379824,4160
5803,31,,0.6828164936948263,1489
5804,10,,0.611696660351073,2303
5805,18,,0.32369820686315676,4379
5806,1,,0.061450742200617525,4512
5807,8,,0.04710252790964198,4385
5808,29,,0.1660065887068508,1694
5809,10,,0.6440934845448737,4201
5810,174,,0.48357238313400275,5376
5811,3,,0.693200537253441,896
5812,4510,,0.5115046826778825,2986
5813,28,,0.2930448306874611,5239
5814,26,,0.5372316393036917,4539
5815,1705,,0.2798364759284593,2345
5816,2990,,0.23982663721987896,638
5817,2512,,0.21422553222003193,4259
5818,2481,,0.8694270110209149,468
5819,8,,0.9741085904573559,3930
5820,20,,0.32720865445983993,188
5821,2642,,0.2939512962493417,5137
5822,903,,0.13103085049010088,4288
5823,2481,,0.7029191657238896,2412
5824,3922,,0.5472124537480192,759
5825,5045,,0.35821756260451976,1859
5826,28,,0.8274039939896447,2887
5827,4192,,0.33840684100944085,1016
5828,17,,0.4099853138840919,5352
5829,21,,0.5712763800332968,1411
5830,9,,0.05683738822531681,4990
5831,5,,0.2963872762841201,511
5832,33,,0.02558282553702229,809
5833,2,,0.016216852252849634,2396
5834,23,,0.08916704438218448,4840
5835,43,,0.5553404714423308,4218
5836,8,,0.8212064403931083,2361
5837,3056,,0.9566416960122963,4338
5838,30,,0.35528684234522356,4216
5839,15,,0.2417988441557558,395
5840,3797,,0.2836794831197551,2462
5841,32,,0.7147157786649381,320
5842,4,,0.3619129942307955,4058
5843,2265,,0.7170902328800511,710
5844,3710,,0.9306073703175513,4585
5845,2412,,0.4582924375666706,1760
5846,24,,0.40227785186632314,2610
5847,0,,0.5335589123203375,3472
5848,7,,0.16369783295321716,4837
5849,5286,,0.5783067485493592,1071
5850,6,,0.5412891761303978,5396
5851,36,,0.9771507034551826,189
5852,36,,0.6086956790536501,3530
5853,31,,0.1836200997820694,3525
5854,3143,,0.3159578573879761,1658
5855,36,,0.9480784278703805,3769
5856,26,,0.8510811092202246,5011
5857,12,,0.42863906619649905,408
5858,3222,,0.0949989354344627,2147
5859,25,,0.462904695893513,2823
5860,4051,,0.7718502656086782,4138
5861,31,,0.2903858344039474,410
5862,2536,,0.8102318458779042,3056
5863,1797,,0.8898386812287515,2910
5864,31,,0.9374384365008851,4961
5865,2835,,0.7448417003151222,2521
5866,2512,,0.04098878718208232,3640
5867,4652,,0.02298018985438377,5139
5868,20,,0.5253676744253153,579
5869,15,,0.269963216516371,3532
5870,36,,0.23918476733741034,2161
5871,664,,0.6475099474874202,744
5872,827,,0.9482948669720324,2481
5873,1329,,0.5672265553802267,4416
5874,1018,,0.5164850807353963,2353
5875,7,,0.8599742521120186,3211
5876,5348,,0.7783854590203797,1760
5877,34,,0.1325957858979786,4246
5878,15,,0.4400484592081455,4140
5879,7,,0.5734786386702496,370
5880,19,,0.5213659871702712,5084
5881,4200,,0.6941404865239266,3774
5882,404,,0.42531941749974334,1313
5883,2,,0.43980380719495693,2303
5884,5075,,0.693410791597595,1253
5885,32,,0.11833662681599233,1663
5886,14,,0.27464485519668436,2946
5887,4074,,0.466657261918381,620
5888,4240,,0.3156964535624397,9
5889,4118,,0.35381741354352914,2386
5890,4928,,0.986322823482537,1443
5891,5236,,0.6638500284242435,1981
5892,20,,0.1356031570041769,4232
5893,12,,0.5612941583056621,1314
5894,23,,0.2565204602721133,2942
5895,4867,,0.1510481296047813,1227
5896,15,,0.8699772116437959,2716
5897,36,,0.2923041111006205,1347
5898,3646,,0.20342826347362042,5236
5899,988,,0.9854116109514341,921
5900,35,,0.2709058449823175,2877
5901,1071,,0.603851376975303,2232
5902,1,,0.9019487588659025,4745
5903,28,,0.010213383697847411,351
5904,2,,0.8706666146500074,1082
5905,6,,0.8691066959929041,5106
5906,0,,0.9981756571048246,926
5907,33,,0.746472641473549,353
5908,14,,0.9976001052492499,510
5909,30,,0.23686083658773727,2307
5910,31,,0.8963738724113173,4004
5911,28,,0.7501531230110144,5193
5912,4554,,0.12243073590557274,5436
5913,3614,,0.36575523944211963,4319
5914,0,,0.7810347678742099,5241
5915,2692,,0.9360761843509711,1955
5916,3415,,0.9023590765200705,1113
5917,2818,,0.6462982588446528,227
5918,3222,,0.9411239340689342,1555
5919,7,,0.6065758010462097,1476
5920,4437,,0.801865393640579,2636
5921,16,,0.7111949419828241,5008
5922,4419,,0.9155847230648928,617
5923,21,,0.6999442383048022,4910
5924,7,,0.9001418214994987,4505
5925,5045,,0.24379773196017807,2875
5926,2,,0.14496294943003052,5397
5927,19,,0.8738639612233952,626
5928,11,,0.667875472050488,13
5929,24,,0.662030376851829,5137
5930,25,,0.03704256589354249,1184
5931,18,,0.3111760759836125,2067
5932,182,,0.5787384603514723,3937
5933,3235,,0.05843795747497149,2344
5934,4328,,0.7470078150347117,2342
5935,5,,0.1097281846024395,604
5936,27,,0.5792824320376605,4246
5937,2096,,0.9296021475636477,1737
5938,2472,,0.49873066711617753,3674
5939,20,,0.1784411269033619,5299
5940,2625,,0.1829383275306381,1955
5941,19,,0.3875718402409538,1857
5942,4419,,0.2316381318568831,3710
5943,2913,,0.09755824184730344,4933
5944,2832,,0.5333099871244082,4696
5945,2875,,0.3539137198473128,3226
5946,22,,0.6813731603834102,1718
5947,16,,0.2414975168746082,3365
5948,30,,0.7295904382946374,3644
5949,5288,,0.7592990530859246,4729
5950,5350,,0.7084259534394073,1695
5951,11,,0.2936115375129147,292
5952,4011,,0.36433693806018475,1831
5953,4757,,0.5281883145174071,5005
5954,2,,0.128259904726561,4814
5955,29,,0.4887901933726514,2798
5956,0,,0.7240423439316708,740
5957,4104,,0.9181450032728176,1760
5958,4031,,0.20321430839584187,1110
5959,1797,,0.8513041930094841,2986
5960,29,,0.8513858775321232,2410
5961,3,,0.2450733276679291,936
5962,9,,0.5361227485386818,3587
5963,18,,0.18813953743330658,3734
5964,560,,0.20127005203599846,3687
5965,2407,,0.3087775714760179,1619
5966,4130,,0.9523948709460516,2512
5967,0,,0.4126272728160295,687
5968,815,,0.1703504034486435,1597
5969,36,,0.09858578480079916,3326
5970,24,,0.8539898752899616,4129
5971,3802,,0.37228332284395693,5181
5972,25,,0.8273047590984394,1416
5973,5045,,0.810038882796983,2468
5974,439,,0.7430345928509657,1630
5975,4377,,0.006012182471894056,2520
5976,3446,,0.6679456306887697,3053
5977,1372,,0.015294126546883335,4844
5978,28,,0.3033634828559264,1872
5979,3,,0.219488316353609,3228
5980,15,,0.7330292990630163,28
5981,34,,0.8803103092069197,1692
5982,18,,0.4731029499486481,2932
5983,3922,,0.5304166656909645,1308
5984,174,,0.5479566486451874,5045
5985,3,,0.5815344832925121,518
5986,32,,0.9353336562229125,5275
5987,29,,0.5282482055729191,1236
5988,2321,,0.2746873194071886,3740
5989,36,,0.6285723695445219,44
5990,1212,,0.0679587285815092,323
5991,1,,0.64427516377054,5435
5992,2700,,0.46463346871528655,464
5993,2276,,0.41206988001014855,3712
5994,1684,,0.6750534990333376,245
5995,7,,0.12167329898552537,2913
5996,36,,0.5053573131070723,3921
5997,28,,0.8446588831990985,2518
5998,20,,0.10729376361814591,3700
5999,22,,0.612627108586854,4221
6000,3922,,0.7865875688612608,4924
6001,27,,0.8229143696967529,4191
6002,27,,0.11566576200795542,3782
6003,5239,,0.9224624143734508,967
6004,15,,0.37009368713649926,3065
6005,0,,0.9885000100484206,2208
6006,13,,0.20986618621869502,2898
6007,1425,,0.23059459293850149,1329
6008,3831,,0.9995199535105361,2026
6009,4,,0.41385150056633324,4600
6010,6,,0.006497695005165172,501
6011,4573,,0.4938971993152138,3811
6012,2987,,0.05726842499119211,5017
6013,2862,,0.6403996074941904,182
6014,14,,0.3588601322216728,219
6015,2913,,0.796584291380334,859
6016,4401,,0.8378298867711275,552
6017,8,,0.9469809823521799,3552
6018,25,,0.634522968180855,2338
6019,2,,0.6209591580198909,764
6020,4105,,0.9143339863362955,4946
6021,11,,0.5303006311994921,675
6022,1,,0.8751868513685337,4884
6023,4,,0.15753479011669969,3629
6024,5181,,0.36866849629714726,3808
6025,31,,0.10776966719560577,1860
6026,789,,0.9066243299995057,5045
6027,5141,,0.2539954204153728,220
6028,4456,,0.9826694494682059,5015
6029,25,,0.8512848407563541,4887
6030,900,,0.645326032921089,3056
6031,27,,0.37744763662793557,3693
6032,23,,0.23074685188462285,4471
6033,3405,,0.10211740197823949,1961
6034,198,,0.7348467057172385,5181
6035,12,,0.7549413178934347,1421
6036,930,,0.8916675120718647,4188
6037,3922,,0.38280268548992347,4493
6038,182,,0.008658211277646544,4381
6039,3190,,0.7285825473017857,2822
6040,12,,0.2649841143046504,674
6041,18,,0.9110918161397553,2476
6042,1637,,0.7349804485051048,182
6043,36,,0.16852522268793557,1044
6044,15,,0.813979537858829,3574
6045,3882,,0.08325530788164792,1113
6046,4369,,0.5012817425316664,3323
6047,3496,,0.8252860983493638,4240
6048,2672,,0.18529735021663318,4716
6049,16,,0.7287252748721127,1191
6050,1955,,0.629755225215518,4882
6051,4436,,0.812125978839289,5233
6052,0,,0.07129375903648394,1493
6053,6,,0.9126280273470753,600
6054,28,,0.11979428244149648,45
6055,22,,0.18208945480851146,3087
6056,17,,0.5119517396521921,5115
6057,1292,,0.1341559715222551,2378
6058,4934,,0.8417786532197707,4635
6059,21,,0.5657319987648559,2278
6060,1230,,0.7817296611754815,3162
6061,5045,,0.1435541792351056,3774
6062,21,,0.9639993288893521,1338
6063,15,,0.3655909631417962,4107
6064,14,,0.396023095190559,1892
6065,4419,,0.9119917429877207,3143
6066,1,,0.822955513048647,318
6067,439,,0.3089133850017055,5159
6068,21,,0.6783326287076819,729
6069,7,,0.21971586361329853,3648
6070,3708,,0.7092646704173078,2678
6071,16,,0.8223500136129848,1138
6072,2987,,0.41096711487023074,9
6073,361,,0.4434143360877274,2753
6074,4319,,0.5714381263466994,1398
6075,6,,0.06946063682801062,5119
6076,33,,0.614926271556267,1075
6077,2197,,0.6131870762897582,2979
6078,1737,,0.13545916167455851,317
6079,1,,0.7728598911836743,674
6080,22,,0.1398532347943029,3974
6081,27,,0.461509548726853,2763
6082,3883,,0.45576840877329283,2342
6083,8,,0.23591335842915606,2157
6084,3220,,0.11242815125872974,2720
6085,2237,,0.8328312860586302,2875
6086,29,,0.7784053207139493,4925
6087,16,,0.9402799160413244,4460
6088,28,,0.8180799802929042,1246
6089,2567,,0.8189747543132987,4294
6090,3,,0.02122638492980511,4248
6091,0,,0.12368048615158755,1200
6092,12,,0.13546294969526695,130
6093,20,,0.3858869385446184,3378
6094,13,,0.18808831709399587,5324
6095,2749,,0.18873345448655432,318
6096,1846,,0.7253655937391976,674
6097,4,,0.9560746616055587,4037
6098,35,,0.3408616579266732,2857
6099,209,,0.9416026909058368,805
6100,11,,0.24442814537499935,264
6101,32,,0.6503468636091918,1170
6102,511,,0.10876348246979806,618
6103,2,,0.7548670348640398,4244
6104,6,,0.8574127239891063,337
6105,8,,0.12919919665368784,2607
6106,599,,0.24850896358136332,1274
6107,2708,,0.4206291051339046,1329
6108,6,,0.5484876574478695,195
6109,678,,0.6869451917228246,5045
6110,4521,,0.1869366823340144,4405
6111,1756,,0.9714500218984589,4934
6112,1211,,0.8869328549460539,3477
6113,22,,0.10061318437784761,1752
6114,3708,,0.040773319628106486,4859
6115,35,,0.4177274822568232,3903
6116,4099,,0.22832549390768797,1071
6117,9,,0.7697128716412586,1775
6118,2673,,0.3791097601026684,2875
6119,4192,,0.8615548849464022,4859
6120,3530,,0.0067298073797362745,4452
6121,3209,,0.6195501917025047,1730
6122,1,,0.15375285226532132,2000
6123,4116,,0.3253621814332065,4299
6124,17,,0.3574276039789219,3791
6125,4,,0.2672660436771209,1325
6126,19,,0.33866638291606044,1996
6127,7,,0.3661687131954253,2889
6128,2674,,0.07934370754516129,5316
6129,8,,0.23978787333285423,4157
6130,4140,,0.14927160485525048,4826
6131,2462,,0.6269105734050813,3662
6132,14,,0.20570136126445893,763
6133,2933,,0.4991729736345233,3169
6134,876,,0.8038028202098211,3751
6135,17,,0.5766280925813765,4449
6136,0,,0.955946950209899,2331
6137,443,,0.7611700870740887,1859
6138,3774,,0.9588520209204832,3603
6139,15,,0.5090056162169867,2824
6140,956,,0.7253605185295423,5288
6141,17,,0.3807501052003234,3949
6142,4180,,0.7202830454539783,1508
6143,175,,0.1585888731868721,2134
6144,4190,,0.9857729405107564,1658
6145,3936,,0.4089115129688017,4757
6146,1580,,0.5319311239360048,3298
6147,674,,0.40091440480831153,2634
6148,34,,0.04180679977416468,579
6149,30,,0.9467534780869118,2377
6150,4174,,0.8043859575957598,182
6151,5301,,0.42481323018927686,3873
6152,27,,0.2736498421889879,913
6153,4564,,0.44928548804790047,4145
6154,7,,0.9909568318102114,4541
6155,11,,0.7048492022707054,4655
6156,33,,0.8300375638616484,1014
6157,5184,,0.17400557931299332,2351
6158,4028,,0.32917354503390006,532
6159,12,,0.18512658739523924,3823
6160,3241,,0.5592675883348244,3826
6161,5045,,0.8174675927190518,4950
6162,3446,,0.8010377431878738,3606
6163,5,,0.6476912938889089,1558
6164,26,,0.2369779411214964,4169
6165,3685,,0.7374879646470508,2590
6166,21,,0.01193238935817198,2839
6167,19,,0.10202687567623181,4027
6168,2479,,0.058359657336303106,2233
6169,2218,,0.772503679639388,2893
6170,1,,0.2215164784576229,818
6171,3922,,0.13879067530745282,1102
6172,4260,,0.6414670852062561,2598
6173,26,,0.9359679375622478,2063
6174,7,,0.3675781621937332,70
6175,505,,0.9539196181761228,4432
6176,5343,,0.7072514025291156,1511
6177,6,,0.9796959320178148,1813
6178,17,,0.15379208985421722,4584
6179,2261,,0.5260487794295495,2089
6180,1138,,0.43225484740357,1062
6181,14,,0.9649219437277703,2409
6182,3446,,0.3068879574955673,3891
6183,9,,0.34664648132246667,5137
6184,14,,0.016407041007195367,4338
6185,6,,0.5067224328817138,2458
6186,32,,0.5991465310985223,3279
6187,36,,0.7232193436698603,3599
6188,560,,0.2585924563125217,3653
6189,8,,0.9984318957478545,4649
6190,4781,,0.3770901664619999,2492
6191,2,,0.8595964414694879,2082
6192,20,,0.5251653402730805,3233
6193,21,,0.3234083362810428,1896
6194,35,,0.4879693426798407,2483
6195,3522,,0.4105854103564427,4471
6196,174,,0.40768831140966233,744
6197,31,,0.5089918454573205,2918
6198,36,,0.09929877800267384,1021
6199,31,,0.19109401601196274,2241
6200,2862,,0.3758440596467941,220
6201,2304,,0.7087515332159016,347
6202,3,,0.4210962949102901,951
6203,4757,,0.7222517042675722,1834
6204,3349,,0.11443970612104126,1938
6205,3740,,0.2758501414836796,1112
6206,2276,,0.4122373861797709,2696
6207,23,,0.24721203574310802,4084
6208,2342,,0.36677302548417945,3458
6209,2600,,0.38351519153064784,3089
6210,4828,,0.5235556775880363,4011
6211,1831,,0.3193623798676377,548
6212,560,,0.7669004181378578,5099
6213,33,,0.7458280344754915,1017
6214,20,,0.5663179187788057,1166
6215,35,,0.1687891304957363,5219
6216,4488,,0.10996901592837216,3325
6217,413,,0.035178628902467146,903
6218,15,,0.5206643309426352,3724
6219,15,,0.24575471032422735,436
6220,5,,0.034700422512387696,300
6221,35,,0.06184889462504528,2692
6222,27,,0.8912602059685216,4167
6223,22,,0.047142050500192045,2585
6224,2,,0.32652652532151205,1825
6225,4,,0.9437233459607275,752
6226,2,,0.6589517397090913,1043
6227,4904,,0.05768494629770071,4388
6228,4437,,0.7703113235739765,439
6229,3,,0.22775610763115606,1675
6230,30,,0.6424365504319475,10
6231,46,,0.9858356744881039,3783
6232,1370,,0.35320003542739753,4492
6233,7,,0.8491467533590086,3182
6234,15,,0.27611566419767897,606
6235,17,,0.8050494066416806,1063
6236,22,,0.8000883401759675,158
6237,28,,0.784495393563351,609
6238,3507,,0.5188441170593026,1246
6239,29,,0.14082569286605762,912
6240,449,,0.18507500068054616,3303
6241,13,,0.6595020399068203,1555
6242,2,,0.5650720247943701,5423
6243,28,,0.03782808638559576,4100
6244,2412,,0.5595749118685566,4436
6245,621,,0.7400467389372978,3568
6246,1718,,0.2893222865039191,2512
6247,3222,,0.17047788316501888,3730
6248,16,,0.16753663639056982,2872
6249,22,,0.39932445734686706,3116
6250,17,,0.3764975464292982,1085
6251,17,,0.3341354095257444,147
6252,1658,,0.5182804577283615,3012
6253,3355,,0.0017469265716973936,518
6254,4324,,0.37693275363066503,2004
6255,3000,,0.41300249410594114,4292
6256,3708,,0.6554839577676697,3779
6257,13,,0.5299464664474555,3960
6258,30,,0.35523143491848674,430
6259,3797,,0.12537910255896845,5152
6260,4,,0.21590738490876904,1320
6261,33,,0.3773306413581331,857
6262,32,,0.5008691699525027,757
6263,15,,0.6384396357868359,454
6264,5327,,0.6746027776234712,1114
6265,24,,0.4557927290444519,3621
6266,168,,0.058339144128881526,182
6267,2444,,0.2716191299136882,2547
6268,1113,,0.08676025317932723,3181
6269,5,,0.54895521548407,2642
6270,4927,,0.9605484781831105,1016
6271,14,,0.7555279364835846,2157
6272,674,,0.7078514020485335,3960
6273,2584,,0.668989725517817,975
6274,25,,0.2450919553240395,1208
6275,5157,,0.45702240957081175,710
6276,5,,0.6221007796837359,5015
6277,34,,0.3239377830879586,3423
6278,4064,,0.818682741463233,316
6279,2,,0.6449399592625593,2909
6280,3977,,0.3202139891629484,302
6281,4232,,0.5930362767019342,5299
6282,33,,0.18737607687340108,1405
6283,160,,0.8165177661317946,4041
6284,275,,0.8788837995949265,3717
6285,3891,,0.3901328872266038,5258
6286,30,,0.6387638268561026,3202
6287,3011,,0.07772809342163067,1896
6288,5,,0.8813336039971871,4285
6289,4090,,0.6953848236634412,454
6290,20,,0.2668641982156186,3098
6291,9,,0.5876266874029377,3438
6292,33,,0.6774200900698727,5016
6293,1905,,0.44401861742936377,3708
6294,2394,,0.28011362013583474,4757
6295,9,,0.9403734024703305,2950
6296,21,,0.4711947106756539,2696
6297,22,,0.5443976295581294,486
6298,5,,0.4402497194273237,5222
6299,1737,,0.4040471355072053,674
6300,3686,,0.3443793950293481,548
6301,1483,,0.2177520791283032,4696
6302,3056,,0.12779636072872735,3841
6303,33,,0.48233985295525816,3577
6304,100,,0.31444550470037236,934
6305,14,,0.39627834553145636,1247
6306,22,,0.3184561776831657,2269
6307,1502,,0.7461937775054912,5295
6308,8,,0.5718110230375257,1491
6309,17,,0.7487258202757608,4490
6310,3522,,0.8268589159479043,3520
6311,439,,0.3528406045468413,3303
6312,23,,0.5611903181411663,803
6313,15,,0.8470585403668636,4688
6314,9,,0.8761303438068639,3257
6315,1583,,0.3508215797860198,2342
6316,0,,0.2656770109647214,1548
6317,2760,,0.815690831911787,1955
6318,2481,,0.14652146287660184,1983
6319,5054,,0.04761487586441804,729
6320,7,,0.9125423776476645,4801
6321,36,,0.8895763412080446,48
6322,2,,0.7207996583534603,5297
6323,17,,0.9590196472234156,1259
6324,385,,0.6434517867350953,1658
6325,44,,0.804200679332658,2674
6326,4731,,0.49247178873222175,2587
6327,33,,0.20299883032035615,3094
6328,3567,,0.985316926742523,3608
6329,507,,0.647269192123968,404
6330,24,,0.9480976509074979,3112
6331,8,,0.6587521033354015,2177
6332,2814,,0.09831964248888136,2990
6333,4236,,0.8619367153154242,174
6334,4,,0.33061702280931116,2776
6335,5,,0.29177499963732356,968
6336,31,,0.3788101053721792,1409
6337,3708,,0.08322254430012699,1425
6338,4701,,0.08170427427037374,4059
6339,19,,0.7416523043346621,4348
6340,2,,0.005532701075707802,1404
6341,5181,,0.9397739187101333,3740
6342,598,,0.07140195351914791,1177
6343,21,,0.9603986045899618,3545
6344,2033,,0.7572460360680873,927
6345,20,,0.4137083053266275,1419
6346,9,,0.10400732264090895,5068
6347,1347,,0.8352895709491662,1747
